idImpianto;Gestore;Bandiera;Tipo Impianto;Nome Impianto;Indirizzo;Comune;Provincia;Latitudine;Longitudine;descCarburante
3523;ZAMBON S.A.S. DI ZAMBON SONIA & C.;Tamoil;Autostradale;CALSTORTA NORD;Autostrada A4 VENEZIA-TRIESTE, Km. 35.015, dir. Ovest 31040;CESSALTO;TV;4.57E+15;1.26E+16;Benzina
3523;ZAMBON S.A.S. DI ZAMBON SONIA & C.;Tamoil;Autostradale;CALSTORTA NORD;Autostrada A4 VENEZIA-TRIESTE, Km. 35.015, dir. Ovest 31040;CESSALTO;TV;4.57E+15;1.26E+16;Gasolio
3523;ZAMBON S.A.S. DI ZAMBON SONIA & C.;Tamoil;Autostradale;CALSTORTA NORD;Autostrada A4 VENEZIA-TRIESTE, Km. 35.015, dir. Ovest 31040;CESSALTO;TV;4.57E+15;1.26E+16;Benzina WR 100
3523;ZAMBON S.A.S. DI ZAMBON SONIA & C.;Tamoil;Autostradale;CALSTORTA NORD;Autostrada A4 VENEZIA-TRIESTE, Km. 35.015, dir. Ovest 31040;CESSALTO;TV;4.57E+15;1.26E+16;Benzina WR 100
3561;NUOVA SIDAP  S.R.L.;Esso;Autostradale;SCALIGERA;Autostrada A4 BRESCIA--PADOVA, Km. 176.2, dir. Est;SOAVE;VR;4.54E+14;1.12E+16;Benzina
3561;NUOVA SIDAP  S.R.L.;Esso;Autostradale;SCALIGERA;Autostrada A4 BRESCIA--PADOVA, Km. 176.2, dir. Est;SOAVE;VR;4.54E+14;1.12E+16;Benzina
3561;NUOVA SIDAP  S.R.L.;Esso;Autostradale;SCALIGERA;Autostrada A4 BRESCIA--PADOVA, Km. 176.2, dir. Est;SOAVE;VR;4.54E+14;1.12E+16;Gasolio
3561;NUOVA SIDAP  S.R.L.;Esso;Autostradale;SCALIGERA;Autostrada A4 BRESCIA--PADOVA, Km. 176.2, dir. Est;SOAVE;VR;4.54E+14;1.12E+16;Gasolio
3561;NUOVA SIDAP  S.R.L.;Esso;Autostradale;SCALIGERA;Autostrada A4 BRESCIA--PADOVA, Km. 176.2, dir. Est;SOAVE;VR;4.54E+14;1.12E+16;GPL
3561;NUOVA SIDAP  S.R.L.;Esso;Autostradale;SCALIGERA;Autostrada A4 BRESCIA--PADOVA, Km. 176.2, dir. Est;SOAVE;VR;4.54E+14;1.12E+16;Gasolio Premium
3561;NUOVA SIDAP  S.R.L.;Esso;Autostradale;SCALIGERA;Autostrada A4 BRESCIA--PADOVA, Km. 176.2, dir. Est;SOAVE;VR;4.54E+14;1.12E+16;Gasolio Premium
3575;CARBURANTI MONTE BALDO NORD S.N.C. DI GALANTE ALESSANDRO E C.;Agip Eni;Autostradale;MONTE BALDO OVEST;Autostrada A4 BRESCIA--PADOVA, Km. 149.941, dir. Ovest;SOMMACAMPAGNA;VR;4.54E+15;1.09E+15;Benzina
3575;CARBURANTI MONTE BALDO NORD S.N.C. DI GALANTE ALESSANDRO E C.;Agip Eni;Autostradale;MONTE BALDO OVEST;Autostrada A4 BRESCIA--PADOVA, Km. 149.941, dir. Ovest;SOMMACAMPAGNA;VR;4.54E+15;1.09E+15;Gasolio
3575;CARBURANTI MONTE BALDO NORD S.N.C. DI GALANTE ALESSANDRO E C.;Agip Eni;Autostradale;MONTE BALDO OVEST;Autostrada A4 BRESCIA--PADOVA, Km. 149.941, dir. Ovest;SOMMACAMPAGNA;VR;4.54E+15;1.09E+15;Blue Super
3575;CARBURANTI MONTE BALDO NORD S.N.C. DI GALANTE ALESSANDRO E C.;Agip Eni;Autostradale;MONTE BALDO OVEST;Autostrada A4 BRESCIA--PADOVA, Km. 149.941, dir. Ovest;SOMMACAMPAGNA;VR;4.54E+15;1.09E+15;Blue Diesel
3581;Adige Est s.n.c. di Mazzoni M. & C.;Esso;Autostradale;ADIGE EST;Autostrada A13 BOLOGNA-PADOVA, Km. 65+300, dir. Nord 45023;COSTA DI ROVIGO;RO;4.50E+15;1.17E+16;Benzina
3581;Adige Est s.n.c. di Mazzoni M. & C.;Esso;Autostradale;ADIGE EST;Autostrada A13 BOLOGNA-PADOVA, Km. 65+300, dir. Nord 45023;COSTA DI ROVIGO;RO;4.50E+15;1.17E+16;Benzina
3581;Adige Est s.n.c. di Mazzoni M. & C.;Esso;Autostradale;ADIGE EST;Autostrada A13 BOLOGNA-PADOVA, Km. 65+300, dir. Nord 45023;COSTA DI ROVIGO;RO;4.50E+15;1.17E+16;Gasolio
3581;Adige Est s.n.c. di Mazzoni M. & C.;Esso;Autostradale;ADIGE EST;Autostrada A13 BOLOGNA-PADOVA, Km. 65+300, dir. Nord 45023;COSTA DI ROVIGO;RO;4.50E+15;1.17E+16;Gasolio
3581;Adige Est s.n.c. di Mazzoni M. & C.;Esso;Autostradale;ADIGE EST;Autostrada A13 BOLOGNA-PADOVA, Km. 65+300, dir. Nord 45023;COSTA DI ROVIGO;RO;4.50E+15;1.17E+16;GPL
3581;Adige Est s.n.c. di Mazzoni M. & C.;Esso;Autostradale;ADIGE EST;Autostrada A13 BOLOGNA-PADOVA, Km. 65+300, dir. Nord 45023;COSTA DI ROVIGO;RO;4.50E+15;1.17E+16;Gasolio Premium
3588;ECOENERGY S.A.S. DI RAGAZZO L. E C.;Agip Eni;Autostradale;BAZZERA SUD;Autostrada A57 TANGENZIALE DI MESTRE, Km. 18.4, dir. Est;VENEZIA;VE;4.55E+15;1.23E+16;Benzina
3588;ECOENERGY S.A.S. DI RAGAZZO L. E C.;Agip Eni;Autostradale;BAZZERA SUD;Autostrada A57 TANGENZIALE DI MESTRE, Km. 18.4, dir. Est;VENEZIA;VE;4.55E+15;1.23E+16;Gasolio
3588;ECOENERGY S.A.S. DI RAGAZZO L. E C.;Agip Eni;Autostradale;BAZZERA SUD;Autostrada A57 TANGENZIALE DI MESTRE, Km. 18.4, dir. Est;VENEZIA;VE;4.55E+15;1.23E+16;GPL
3588;ECOENERGY S.A.S. DI RAGAZZO L. E C.;Agip Eni;Autostradale;BAZZERA SUD;Autostrada A57 TANGENZIALE DI MESTRE, Km. 18.4, dir. Est;VENEZIA;VE;4.55E+15;1.23E+16;Blue Super
3588;ECOENERGY S.A.S. DI RAGAZZO L. E C.;Agip Eni;Autostradale;BAZZERA SUD;Autostrada A57 TANGENZIALE DI MESTRE, Km. 18.4, dir. Est;VENEZIA;VE;4.55E+15;1.23E+16;Blue Diesel
3599;AREA DI SERVIZIO AGIP PIAN DI VEDOIA OVEST DI FABBIANE MARIO SAS;Api-Ip;Autostradale;PONTE NELLE ALPI;Autostrada A27 MESTRE-BELLUNO, Km. 81+500, dir. Sud 32014;PONTE NELLE ALPI;BL;4.62E+16;1.23E+15;Benzina
3599;AREA DI SERVIZIO AGIP PIAN DI VEDOIA OVEST DI FABBIANE MARIO SAS;Api-Ip;Autostradale;PONTE NELLE ALPI;Autostrada A27 MESTRE-BELLUNO, Km. 81+500, dir. Sud 32014;PONTE NELLE ALPI;BL;4.62E+16;1.23E+15;Benzina
3599;AREA DI SERVIZIO AGIP PIAN DI VEDOIA OVEST DI FABBIANE MARIO SAS;Api-Ip;Autostradale;PONTE NELLE ALPI;Autostrada A27 MESTRE-BELLUNO, Km. 81+500, dir. Sud 32014;PONTE NELLE ALPI;BL;4.62E+16;1.23E+15;Gasolio
3599;AREA DI SERVIZIO AGIP PIAN DI VEDOIA OVEST DI FABBIANE MARIO SAS;Api-Ip;Autostradale;PONTE NELLE ALPI;Autostrada A27 MESTRE-BELLUNO, Km. 81+500, dir. Sud 32014;PONTE NELLE ALPI;BL;4.62E+16;1.23E+15;Gasolio
3599;AREA DI SERVIZIO AGIP PIAN DI VEDOIA OVEST DI FABBIANE MARIO SAS;Api-Ip;Autostradale;PONTE NELLE ALPI;Autostrada A27 MESTRE-BELLUNO, Km. 81+500, dir. Sud 32014;PONTE NELLE ALPI;BL;4.62E+16;1.23E+15;Benzina Plus 98
3599;AREA DI SERVIZIO AGIP PIAN DI VEDOIA OVEST DI FABBIANE MARIO SAS;Api-Ip;Autostradale;PONTE NELLE ALPI;Autostrada A27 MESTRE-BELLUNO, Km. 81+500, dir. Sud 32014;PONTE NELLE ALPI;BL;4.62E+16;1.23E+15;Gasolio Oro Diesel
3702;RENVAN OIL S.R.L.;Api-Ip;Autostradale;ADIGE OVEST;Autostrada A22 BRENNERO-MODENA, Km. 187.08, dir. Sud 37020;BRENTINO BELLUNO;VR;4.57E+16;1.09E+14;Benzina
3702;RENVAN OIL S.R.L.;Api-Ip;Autostradale;ADIGE OVEST;Autostrada A22 BRENNERO-MODENA, Km. 187.08, dir. Sud 37020;BRENTINO BELLUNO;VR;4.57E+16;1.09E+14;Gasolio
3702;RENVAN OIL S.R.L.;Api-Ip;Autostradale;ADIGE OVEST;Autostrada A22 BRENNERO-MODENA, Km. 187.08, dir. Sud 37020;BRENTINO BELLUNO;VR;4.57E+16;1.09E+14;GPL
3702;RENVAN OIL S.R.L.;Api-Ip;Autostradale;ADIGE OVEST;Autostrada A22 BRENNERO-MODENA, Km. 187.08, dir. Sud 37020;BRENTINO BELLUNO;VR;4.57E+16;1.09E+14;Benzina Plus 98
3702;RENVAN OIL S.R.L.;Api-Ip;Autostradale;ADIGE OVEST;Autostrada A22 BRENNERO-MODENA, Km. 187.08, dir. Sud 37020;BRENTINO BELLUNO;VR;4.57E+16;1.09E+14;Gasolio Oro Diesel
3841;VILLA MOROSINI S.A.S. DI GIANNI VIGNAGA E C.;Agip Eni;Autostradale;VILLA MOROSINI;Autostrada A4 BRESCIA--PADOVA, Km. 200.3, dir. Ovest;ALTAVILLA VICENTINA;VI;4.55E+15;1.15E+16;Benzina
3841;VILLA MOROSINI S.A.S. DI GIANNI VIGNAGA E C.;Agip Eni;Autostradale;VILLA MOROSINI;Autostrada A4 BRESCIA--PADOVA, Km. 200.3, dir. Ovest;ALTAVILLA VICENTINA;VI;4.55E+15;1.15E+16;Benzina
3841;VILLA MOROSINI S.A.S. DI GIANNI VIGNAGA E C.;Agip Eni;Autostradale;VILLA MOROSINI;Autostrada A4 BRESCIA--PADOVA, Km. 200.3, dir. Ovest;ALTAVILLA VICENTINA;VI;4.55E+15;1.15E+16;Gasolio
3841;VILLA MOROSINI S.A.S. DI GIANNI VIGNAGA E C.;Agip Eni;Autostradale;VILLA MOROSINI;Autostrada A4 BRESCIA--PADOVA, Km. 200.3, dir. Ovest;ALTAVILLA VICENTINA;VI;4.55E+15;1.15E+16;Gasolio
3841;VILLA MOROSINI S.A.S. DI GIANNI VIGNAGA E C.;Agip Eni;Autostradale;VILLA MOROSINI;Autostrada A4 BRESCIA--PADOVA, Km. 200.3, dir. Ovest;ALTAVILLA VICENTINA;VI;4.55E+15;1.15E+16;Blue Super
3841;VILLA MOROSINI S.A.S. DI GIANNI VIGNAGA E C.;Agip Eni;Autostradale;VILLA MOROSINI;Autostrada A4 BRESCIA--PADOVA, Km. 200.3, dir. Ovest;ALTAVILLA VICENTINA;VI;4.55E+15;1.15E+16;Blue Super
3841;VILLA MOROSINI S.A.S. DI GIANNI VIGNAGA E C.;Agip Eni;Autostradale;VILLA MOROSINI;Autostrada A4 BRESCIA--PADOVA, Km. 200.3, dir. Ovest;ALTAVILLA VICENTINA;VI;4.55E+15;1.15E+16;Blue Diesel
3841;VILLA MOROSINI S.A.S. DI GIANNI VIGNAGA E C.;Agip Eni;Autostradale;VILLA MOROSINI;Autostrada A4 BRESCIA--PADOVA, Km. 200.3, dir. Ovest;ALTAVILLA VICENTINA;VI;4.55E+15;1.15E+16;Blue Diesel
3862;ENI FUEL S.P.A.;Agip Eni;Autostradale;S.PELAGIO OVEST;Autostrada A13 BOLOGNA-PADOVA, Km. 98+200, dir. Sud 35020;DUE CARRARE;PD;4.53E+15;1.18E+16;Benzina
3862;ENI FUEL S.P.A.;Agip Eni;Autostradale;S.PELAGIO OVEST;Autostrada A13 BOLOGNA-PADOVA, Km. 98+200, dir. Sud 35020;DUE CARRARE;PD;4.53E+15;1.18E+16;Gasolio
3862;ENI FUEL S.P.A.;Agip Eni;Autostradale;S.PELAGIO OVEST;Autostrada A13 BOLOGNA-PADOVA, Km. 98+200, dir. Sud 35020;DUE CARRARE;PD;4.53E+15;1.18E+16;Metano
3862;ENI FUEL S.P.A.;Agip Eni;Autostradale;S.PELAGIO OVEST;Autostrada A13 BOLOGNA-PADOVA, Km. 98+200, dir. Sud 35020;DUE CARRARE;PD;4.53E+15;1.18E+16;GPL
3867;CHEF EXPRESS S.P.A.;Q8;Autostradale;CALSTORTA SUD;Autostrada A4 VENEZIA-TRIESTE, Km. 34.845, dir. Est ;CESSALTO;TV;4.57E+15;1.26E+16;Benzina
3867;CHEF EXPRESS S.P.A.;Q8;Autostradale;CALSTORTA SUD;Autostrada A4 VENEZIA-TRIESTE, Km. 34.845, dir. Est ;CESSALTO;TV;4.57E+15;1.26E+16;Benzina
3867;CHEF EXPRESS S.P.A.;Q8;Autostradale;CALSTORTA SUD;Autostrada A4 VENEZIA-TRIESTE, Km. 34.845, dir. Est ;CESSALTO;TV;4.57E+15;1.26E+16;Gasolio
3867;CHEF EXPRESS S.P.A.;Q8;Autostradale;CALSTORTA SUD;Autostrada A4 VENEZIA-TRIESTE, Km. 34.845, dir. Est ;CESSALTO;TV;4.57E+15;1.26E+16;Gasolio
3867;CHEF EXPRESS S.P.A.;Q8;Autostradale;CALSTORTA SUD;Autostrada A4 VENEZIA-TRIESTE, Km. 34.845, dir. Est ;CESSALTO;TV;4.57E+15;1.26E+16;GPL
3867;CHEF EXPRESS S.P.A.;Q8;Autostradale;CALSTORTA SUD;Autostrada A4 VENEZIA-TRIESTE, Km. 34.845, dir. Est ;CESSALTO;TV;4.57E+15;1.26E+16;Hi-Q Diesel
3867;CHEF EXPRESS S.P.A.;Q8;Autostradale;CALSTORTA SUD;Autostrada A4 VENEZIA-TRIESTE, Km. 34.845, dir. Est ;CESSALTO;TV;4.57E+15;1.26E+16;Hi-Q Diesel
3867;CHEF EXPRESS S.P.A.;Q8;Autostradale;CALSTORTA SUD;Autostrada A4 VENEZIA-TRIESTE, Km. 34.845, dir. Est ;CESSALTO;TV;4.57E+15;1.26E+16;Gasolio artico
3867;CHEF EXPRESS S.P.A.;Q8;Autostradale;CALSTORTA SUD;Autostrada A4 VENEZIA-TRIESTE, Km. 34.845, dir. Est ;CESSALTO;TV;4.57E+15;1.26E+16;Gasolio artico
3867;CHEF EXPRESS S.P.A.;Q8;Autostradale;CALSTORTA SUD;Autostrada A4 VENEZIA-TRIESTE, Km. 34.845, dir. Est ;CESSALTO;TV;4.57E+15;1.26E+16;HiQ Perform+
3867;CHEF EXPRESS S.P.A.;Q8;Autostradale;CALSTORTA SUD;Autostrada A4 VENEZIA-TRIESTE, Km. 34.845, dir. Est ;CESSALTO;TV;4.57E+15;1.26E+16;HiQ Perform+
3907;TONIOLO MIRCO;Q8;Autostradale;LIMENELLA;Autostrada A4 BRESCIA--PADOVA, Km. 230.05, dir. Ovest 35010;LIMENA;PD;4.54E+16;1.18E+16;Benzina
3907;TONIOLO MIRCO;Q8;Autostradale;LIMENELLA;Autostrada A4 BRESCIA--PADOVA, Km. 230.05, dir. Ovest 35010;LIMENA;PD;4.54E+16;1.18E+16;Benzina
3907;TONIOLO MIRCO;Q8;Autostradale;LIMENELLA;Autostrada A4 BRESCIA--PADOVA, Km. 230.05, dir. Ovest 35010;LIMENA;PD;4.54E+16;1.18E+16;Gasolio
3907;TONIOLO MIRCO;Q8;Autostradale;LIMENELLA;Autostrada A4 BRESCIA--PADOVA, Km. 230.05, dir. Ovest 35010;LIMENA;PD;4.54E+16;1.18E+16;Gasolio
3907;TONIOLO MIRCO;Q8;Autostradale;LIMENELLA;Autostrada A4 BRESCIA--PADOVA, Km. 230.05, dir. Ovest 35010;LIMENA;PD;4.54E+16;1.18E+16;Metano
3907;TONIOLO MIRCO;Q8;Autostradale;LIMENELLA;Autostrada A4 BRESCIA--PADOVA, Km. 230.05, dir. Ovest 35010;LIMENA;PD;4.54E+16;1.18E+16;GPL
3907;TONIOLO MIRCO;Q8;Autostradale;LIMENELLA;Autostrada A4 BRESCIA--PADOVA, Km. 230.05, dir. Ovest 35010;LIMENA;PD;4.54E+16;1.18E+16;Hi-Q Diesel
3907;TONIOLO MIRCO;Q8;Autostradale;LIMENELLA;Autostrada A4 BRESCIA--PADOVA, Km. 230.05, dir. Ovest 35010;LIMENA;PD;4.54E+16;1.18E+16;Hi-Q Diesel
3909;MINARI S.R.L.;Agip Eni;Autostradale;FRATTA NORD;Autostrada A4 VENEZIA-TRIESTE, Km. 59.665, dir. Ovest;TEGLIO VENETO;VE;4.58E+15;1.29E+16;Benzina
3909;MINARI S.R.L.;Agip Eni;Autostradale;FRATTA NORD;Autostrada A4 VENEZIA-TRIESTE, Km. 59.665, dir. Ovest;TEGLIO VENETO;VE;4.58E+15;1.29E+16;Benzina
3909;MINARI S.R.L.;Agip Eni;Autostradale;FRATTA NORD;Autostrada A4 VENEZIA-TRIESTE, Km. 59.665, dir. Ovest;TEGLIO VENETO;VE;4.58E+15;1.29E+16;Gasolio
3909;MINARI S.R.L.;Agip Eni;Autostradale;FRATTA NORD;Autostrada A4 VENEZIA-TRIESTE, Km. 59.665, dir. Ovest;TEGLIO VENETO;VE;4.58E+15;1.29E+16;Gasolio
3909;MINARI S.R.L.;Agip Eni;Autostradale;FRATTA NORD;Autostrada A4 VENEZIA-TRIESTE, Km. 59.665, dir. Ovest;TEGLIO VENETO;VE;4.58E+15;1.29E+16;GPL
3909;MINARI S.R.L.;Agip Eni;Autostradale;FRATTA NORD;Autostrada A4 VENEZIA-TRIESTE, Km. 59.665, dir. Ovest;TEGLIO VENETO;VE;4.58E+15;1.29E+16;Blue Super
3909;MINARI S.R.L.;Agip Eni;Autostradale;FRATTA NORD;Autostrada A4 VENEZIA-TRIESTE, Km. 59.665, dir. Ovest;TEGLIO VENETO;VE;4.58E+15;1.29E+16;Blue Super
3909;MINARI S.R.L.;Agip Eni;Autostradale;FRATTA NORD;Autostrada A4 VENEZIA-TRIESTE, Km. 59.665, dir. Ovest;TEGLIO VENETO;VE;4.58E+15;1.29E+16;Blue Diesel
3909;MINARI S.R.L.;Agip Eni;Autostradale;FRATTA NORD;Autostrada A4 VENEZIA-TRIESTE, Km. 59.665, dir. Ovest;TEGLIO VENETO;VE;4.58E+15;1.29E+16;Blue Diesel
3984;SALVETTI RETE S.R.L.;Q8;Autostradale;PIAVE EST;Autostrada A27 MESTRE-BELLUNO, Km. 25+600, dir. Nord 31020;VILLORBA;TV;4.58E+16;1.23E+16;Benzina
3984;SALVETTI RETE S.R.L.;Q8;Autostradale;PIAVE EST;Autostrada A27 MESTRE-BELLUNO, Km. 25+600, dir. Nord 31020;VILLORBA;TV;4.58E+16;1.23E+16;Gasolio
3984;SALVETTI RETE S.R.L.;Q8;Autostradale;PIAVE EST;Autostrada A27 MESTRE-BELLUNO, Km. 25+600, dir. Nord 31020;VILLORBA;TV;4.58E+16;1.23E+16;Hi-Q Diesel
3997;CATTANEO ENNIO;Pompe Bianche;Altro;ENJOIL;VIA ROMA 79/81 36047;MONTEGALDELLA;VI;4.54E+15;1.17E+16;Benzina
3997;CATTANEO ENNIO;Pompe Bianche;Altro;ENJOIL;VIA ROMA 79/81 36047;MONTEGALDELLA;VI;4.54E+15;1.17E+16;Benzina
3997;CATTANEO ENNIO;Pompe Bianche;Altro;ENJOIL;VIA ROMA 79/81 36047;MONTEGALDELLA;VI;4.54E+15;1.17E+16;Gasolio
3997;CATTANEO ENNIO;Pompe Bianche;Altro;ENJOIL;VIA ROMA 79/81 36047;MONTEGALDELLA;VI;4.54E+15;1.17E+16;Gasolio
4006;S.A.G. S.R.L.;Agip Eni;Altro;DJORDJEVIC BILJANA;Via Cricoli 70 36100;VICENZA;VI;4.56E+14;1.16E+16;Metano
4007;PORTOGAS VENEZIANO S.R.L.;Agip Eni;Altro;F.LLI FERRAZZO;Via Casalonga 52 30026;PORTOGRUARO;VE;4.58E+16;1.29E+16;Metano
4031;COSTANTIN S.P.A.;Costantin;Altro;COSTANTIN SANTA MARGHERITA;VIA CANAREGGIO 1704 35040;SANTA MARGHERITA D'ADIGE;PD;4.52E+15;1.16E+16;Benzina
4031;COSTANTIN S.P.A.;Costantin;Altro;COSTANTIN SANTA MARGHERITA;VIA CANAREGGIO 1704 35040;SANTA MARGHERITA D'ADIGE;PD;4.52E+15;1.16E+16;Benzina
4031;COSTANTIN S.P.A.;Costantin;Altro;COSTANTIN SANTA MARGHERITA;VIA CANAREGGIO 1704 35040;SANTA MARGHERITA D'ADIGE;PD;4.52E+15;1.16E+16;Gasolio
4031;COSTANTIN S.P.A.;Costantin;Altro;COSTANTIN SANTA MARGHERITA;VIA CANAREGGIO 1704 35040;SANTA MARGHERITA D'ADIGE;PD;4.52E+15;1.16E+16;Gasolio
4031;COSTANTIN S.P.A.;Costantin;Altro;COSTANTIN SANTA MARGHERITA;VIA CANAREGGIO 1704 35040;SANTA MARGHERITA D'ADIGE;PD;4.52E+15;1.16E+16;Benzina Speciale
4031;COSTANTIN S.P.A.;Costantin;Altro;COSTANTIN SANTA MARGHERITA;VIA CANAREGGIO 1704 35040;SANTA MARGHERITA D'ADIGE;PD;4.52E+15;1.16E+16;Benzina Speciale
4065;COSTANTIN DISTRIBUZIONE E SERVIZI SRL;Costantin;Altro;Costantin PESCANTINA;VIA DEI SASSI SN 37026;PESCANTINA;VR;4.55E+14;1.09E+16;Benzina
4065;COSTANTIN DISTRIBUZIONE E SERVIZI SRL;Costantin;Altro;Costantin PESCANTINA;VIA DEI SASSI SN 37026;PESCANTINA;VR;4.55E+14;1.09E+16;Benzina
4065;COSTANTIN DISTRIBUZIONE E SERVIZI SRL;Costantin;Altro;Costantin PESCANTINA;VIA DEI SASSI SN 37026;PESCANTINA;VR;4.55E+14;1.09E+16;Gasolio
4065;COSTANTIN DISTRIBUZIONE E SERVIZI SRL;Costantin;Altro;Costantin PESCANTINA;VIA DEI SASSI SN 37026;PESCANTINA;VR;4.55E+14;1.09E+16;Gasolio
4065;COSTANTIN DISTRIBUZIONE E SERVIZI SRL;Costantin;Altro;Costantin PESCANTINA;VIA DEI SASSI SN 37026;PESCANTINA;VR;4.55E+14;1.09E+16;GPL
4067;ENERGAS ITALIA S.R.L.;Costantin;Altro;COSTANTIN MALO;VIA SCHIO 48 36034;MALO;VI;4.57E+16;1.14E+16;Benzina
4067;ENERGAS ITALIA S.R.L.;Costantin;Altro;COSTANTIN MALO;VIA SCHIO 48 36034;MALO;VI;4.57E+16;1.14E+16;Benzina
4067;ENERGAS ITALIA S.R.L.;Costantin;Altro;COSTANTIN MALO;VIA SCHIO 48 36034;MALO;VI;4.57E+16;1.14E+16;Gasolio
4067;ENERGAS ITALIA S.R.L.;Costantin;Altro;COSTANTIN MALO;VIA SCHIO 48 36034;MALO;VI;4.57E+16;1.14E+16;Gasolio
4072;ROMIO S.R.L.;Agip Eni;Altro;ENI;VIA DEGLI ALPINI 39 36043;CAMISANO VICENTINO;VI;4.55E+16;1.17E+16;Benzina
4072;ROMIO S.R.L.;Agip Eni;Altro;ENI;VIA DEGLI ALPINI 39 36043;CAMISANO VICENTINO;VI;4.55E+16;1.17E+16;Gasolio
4072;ROMIO S.R.L.;Agip Eni;Altro;ENI;VIA DEGLI ALPINI 39 36043;CAMISANO VICENTINO;VI;4.55E+16;1.17E+16;GPL
4072;ROMIO S.R.L.;Agip Eni;Altro;ENI;VIA DEGLI ALPINI 39 36043;CAMISANO VICENTINO;VI;4.55E+16;1.17E+16;Blue Super
4072;ROMIO S.R.L.;Agip Eni;Altro;ENI;VIA DEGLI ALPINI 39 36043;CAMISANO VICENTINO;VI;4.55E+16;1.17E+16;Blue Diesel
4073;ROSIMGAS S.A.S. DI ALBERTI NICOLETTA & C.;Agip Eni;Altro;Rosimgas Sas;VIA PASUBIO 180 36100;VICENZA;VI;4.56E+15;1.15E+16;Benzina
4073;ROSIMGAS S.A.S. DI ALBERTI NICOLETTA & C.;Agip Eni;Altro;Rosimgas Sas;VIA PASUBIO 180 36100;VICENZA;VI;4.56E+15;1.15E+16;Gasolio
4073;ROSIMGAS S.A.S. DI ALBERTI NICOLETTA & C.;Agip Eni;Altro;Rosimgas Sas;VIA PASUBIO 180 36100;VICENZA;VI;4.56E+15;1.15E+16;GPL
4074;F.LLI DEGANI S.N.C. DI DEGANI FLAVIO E C.;Agip Eni;Altro;F.LLI DEGANI;VIA SAN VITO 64 37024;NEGRAR;VR;4.55E+16;1.09E+16;Benzina
4074;F.LLI DEGANI S.N.C. DI DEGANI FLAVIO E C.;Agip Eni;Altro;F.LLI DEGANI;VIA SAN VITO 64 37024;NEGRAR;VR;4.55E+16;1.09E+16;Benzina
4074;F.LLI DEGANI S.N.C. DI DEGANI FLAVIO E C.;Agip Eni;Altro;F.LLI DEGANI;VIA SAN VITO 64 37024;NEGRAR;VR;4.55E+16;1.09E+16;Gasolio
4074;F.LLI DEGANI S.N.C. DI DEGANI FLAVIO E C.;Agip Eni;Altro;F.LLI DEGANI;VIA SAN VITO 64 37024;NEGRAR;VR;4.55E+16;1.09E+16;Gasolio
4074;F.LLI DEGANI S.N.C. DI DEGANI FLAVIO E C.;Agip Eni;Altro;F.LLI DEGANI;VIA SAN VITO 64 37024;NEGRAR;VR;4.55E+16;1.09E+16;Metano
4074;F.LLI DEGANI S.N.C. DI DEGANI FLAVIO E C.;Agip Eni;Altro;F.LLI DEGANI;VIA SAN VITO 64 37024;NEGRAR;VR;4.55E+16;1.09E+16;GPL
4074;F.LLI DEGANI S.N.C. DI DEGANI FLAVIO E C.;Agip Eni;Altro;F.LLI DEGANI;VIA SAN VITO 64 37024;NEGRAR;VR;4.55E+16;1.09E+16;Blue Super
4074;F.LLI DEGANI S.N.C. DI DEGANI FLAVIO E C.;Agip Eni;Altro;F.LLI DEGANI;VIA SAN VITO 64 37024;NEGRAR;VR;4.55E+16;1.09E+16;Blue Super
4074;F.LLI DEGANI S.N.C. DI DEGANI FLAVIO E C.;Agip Eni;Altro;F.LLI DEGANI;VIA SAN VITO 64 37024;NEGRAR;VR;4.55E+16;1.09E+16;Blue Diesel
4074;F.LLI DEGANI S.N.C. DI DEGANI FLAVIO E C.;Agip Eni;Altro;F.LLI DEGANI;VIA SAN VITO 64 37024;NEGRAR;VR;4.55E+16;1.09E+16;Blue Diesel
4099;BORTOLAMEI SRL;Benza;Altro;BENZA VEGGIANO;via Pedagni 48/B 35030;VEGGIANO;PD;4.54E+15;1.17E+16;Benzina
4099;BORTOLAMEI SRL;Benza;Altro;BENZA VEGGIANO;via Pedagni 48/B 35030;VEGGIANO;PD;4.54E+15;1.17E+16;Gasolio
4100;BORTOLAMEI SRL;Benza;Altro;BENZA CALDOGNO;VIA PALAZZINA 18 36030;CALDOGNO;VI;4.56E+16;1.15E+16;Benzina
4100;BORTOLAMEI SRL;Benza;Altro;BENZA CALDOGNO;VIA PALAZZINA 18 36030;CALDOGNO;VI;4.56E+16;1.15E+16;Gasolio
4101;BORTOLAMEI SRL;Benza;Altro;BENZA CAMISANO;VIA VANZO NUOVO 90/A 36043;CAMISANO VICENTINO;VI;4.55E+14;1.17E+16;Benzina
4101;BORTOLAMEI SRL;Benza;Altro;BENZA CAMISANO;VIA VANZO NUOVO 90/A 36043;CAMISANO VICENTINO;VI;4.55E+14;1.17E+16;Benzina
4101;BORTOLAMEI SRL;Benza;Altro;BENZA CAMISANO;VIA VANZO NUOVO 90/A 36043;CAMISANO VICENTINO;VI;4.55E+14;1.17E+16;Gasolio
4101;BORTOLAMEI SRL;Benza;Altro;BENZA CAMISANO;VIA VANZO NUOVO 90/A 36043;CAMISANO VICENTINO;VI;4.55E+14;1.17E+16;Gasolio
